date,vol_60,ret_60,rsi_60,bear_vol,bear_trend,bear_combo
2022-10-12,0.14425675996155776,-0.08008807459696465,40.94570928703357,False,True,False
2022-10-13,0.14472302052690353,-0.08786588430134645,40.14426998552461,False,True,False
2022-10-14,0.15393109697285223,-0.06885659250501941,42.78159598283544,False,True,False
2022-10-17,0.15244510045887774,-0.061404761121804374,43.50643393949278,False,True,False
2022-10-18,0.1499509334636037,-0.0684728140606854,42.566638666434315,False,True,False
2022-10-19,0.15122036720212975,-0.07421643522518806,42.00561461136744,False,True,False
2022-10-20,0.14927425264124372,-0.08673039978880626,40.38663774156027,False,True,False
2022-10-21,0.14918130843532923,-0.08556658740706369,40.49880534800255,False,True,False
2022-10-24,0.15243547755176645,-0.10047926888242076,39.103153733216864,False,True,False
2022-10-25,0.15218589828417223,-0.09477792044822064,39.63404803330041,False,True,False
2022-10-26,0.15293275287188343,-0.09270083262893081,39.93187774574632,False,True,False
2022-10-27,0.1529283404682551,-0.09261363011733004,39.940033171073864,False,True,False
2022-10-28,0.1582463840547541,-0.1197493093552554,37.18190869302775,False,True,False
2022-10-31,0.157755691860317,-0.1063966049725773,38.578617388875955,False,True,False
2022-11-01,0.1688645089062862,-0.08638534402140885,41.33608075826892,False,True,False
2022-11-02,0.16714903115775198,-0.06412323337998804,43.62183635319219,False,True,False
2022-11-03,0.1674353786190428,-0.06714610280383071,43.33910607860614,False,True,False
